Day,Hour,Radiation,Temp,Dir,Spd
192,13,0.648414986,0.662116041,120,0.225490196
192,14,0.527377522,0.645051195,120,0.176470588
192,15,0.400576369,0.627986348,120,0.264705882
192,16,0.340057637,0.610921502,120,0.245098039
192,17,0.181556196,0.576791809,120,0.215686275
192,18,0.051873199,0.529010239,120,0.156862745
192,19,0,0.498293515,120,0.156862745
192,20,0,0.488054608,110,0.156862745
193,6,0,0.433447099,140,0.019607843
193,7,0,0.443686007,110,0.098039216
193,8,0.040345821,,,
193,9,0.181556196,,,
193,10,0.39481268,,,
193,11,0.530259366,0.692832765,,
193,12,0.602305476,0.723549488,,
193,13,0.570605187,0.696245734,,
193,14,0.46685879,0.696245734,130,0.18627451
193,15,0.409221902,0.658703072,280,0.039215686
193,16,0.247838617,0.627986348,270,0.098039216
193,17,0.074927954,0.600682594,110,0.039215686
193,18,0.028818444,0.559726962,120,0.147058824
193,19,0,0.546075085,120,0.225490196
193,20,0,0.539249147,120,0.078431373
194,6,0,0.4778157,110,0.039215686
194,7,0,0.494880546,110,0.029411765
194,8,0.028818444,0.4778157,120,0.235294118
194,9,0.083573487,0.491467577,,
194,10,0.07204611,0.491467577,120,0.294117647
194,11,0.069164265,0.481228669,120,0.264705882
194,12,0.100864553,0.484641638,,
194,13,0.149855908,0.498293515,120,0.333333333
194,14,0.285302594,0.52559727,120,0.294117647
194,15,0.063400576,0.491467577,120,0.274509804
194,16,0.043227666,0.491467577,110,0.245098039
194,17,0.023054755,0.491467577,110,0.166666667
194,18,0.014409222,0.4778157,120,0.274509804
194,19,0,0.47440273,120,0.235294118
194,20,0,0.460750853,120,0.294117647
195,6,0,0.416382253,120,0.215686275
195,7,0,0.419795222,120,0.31372549
195,8,0.014409222,0.42662116,120,0.343137255
195,9,0.09221902,0.443686007,120,0.37254902
195,10,0.224783862,0.470989761,120,0.382352941
195,11,0.391930836,0.515358362,120,0.362745098
195,12,0.564841499,0.535836177,120,0.392156863
195,13,0.608069164,0.576791809,120,0.441176471
195,14,0.527377522,0.542662116,120,0.450980392
195,15,0.374639769,0.515358362,,
195,16,0.293948127,0.511945392,,
195,17,0.161383285,0.491467577,120,0.303921569
195,18,0.031700288,0.467576792,120,0.323529412
195,19,0,0.457337884,110,0.294117647
195,20,0,0.464163823,120,0.343137255
196,6,0,0.43003413,110,0.245098039
196,7,0,0.42662116,110,0.254901961
196,8,0.017291066,0.433447099,110,0.31372549
196,9,0.054755043,0.443686007,110,0.31372549
196,10,0.149855908,0.470989761,110,0.323529412
196,11,0.115273775,0.464163823,110,0.284313725
196,12,0.187319885,0.501706485,110,0.294117647
196,13,0.155619597,0.491467577,120,0.303921569
196,14,0.213256484,0.501706485,120,0.294117647
196,15,0.158501441,0.501706485,120,0.274509804
196,16,0.126801153,0.505119454,120,0.264705882
196,17,0.069164265,0.488054608,120,0.225490196
196,18,0.008645533,0.491467577,100,0.137254902
196,19,0,0.498293515,110,0.156862745
196,20,0,0.501706485,110,0.147058824
197,6,0,0.47440273,110,0
197,7,0,0.4778157,110,0
197,8,0.002881844,0.484641638,110,0
197,9,0.025936599,0.498293515,,
197,10,0.126801153,0.532423208,90,0
197,11,0.11815562,0.532423208,260,0
197,12,0.115273775,0.535836177,260,0.039215686
197,13,0.051873199,0.484641638,260,0.088235294
197,14,0.028818444,0.440273038,260,0.205882353
197,15,0.028818444,0.385665529,280,0.382352941
197,16,0.028818444,0.344709898,270,0.343137255
197,17,0.028818444,0.317406143,270,0.362745098
197,18,0.005763689,0.317406143,280,0.31372549
197,19,0,0.313993174,280,0.225490196
197,20,0,0.296928328,10,0.31372549
198,6,0,0.225255973,350,0.176470588
198,7,0,0.208191126,360,0.166666667
198,8,0,0.163822526,10,0.215686275
198,9,0.017291066,0.136518771,10,0.284313725
198,10,0.017291066,0.122866894,10,0.31372549
198,11,0.037463977,0.126279863,360,0.323529412
198,12,0.04610951,0.136518771,360,0.352941176
198,13,0.054755043,0.122866894,10,0.166666667
198,14,0.048991354,0.105802048,360,0.245098039
198,15,0.051873199,0.088737201,20,0.31372549
198,16,0.040345821,0.09556314,10,0.294117647
198,17,0.028818444,0.09556314,10,0.245098039
198,18,0.005763689,0.102389078,10,0.254901961
198,19,0,0.098976109,10,0.294117647
198,20,0,0.092150171,10,0.235294118
199,6,0,0,10,0.274509804
199,7,0,0.006825939,10,0.333333333
199,8,0.020172911,0.010238908,20,0.31372549
199,9,0.135446686,0.044368601,10,0.294117647
199,10,0.213256484,0.061433447,10,0.343137255
199,11,0.484149856,0.122866894,10,0.343137255
199,12,0.665706052,0.146757679,20,0.343137255
199,13,0.723342939,0.184300341,10,0.274509804
199,14,0.694524496,0.208191126,10,0.37254902
199,15,0.585014409,0.197952218,10,0.352941176
199,16,0.426512968,0.194539249,10,0.294117647
199,17,0.224783862,0.187713311,20,0.205882353
199,18,0.051873199,0.14334471,40,0.166666667
199,19,0,0.122866894,10,0.215686275
199,20,0,0.102389078,10,0.235294118
200,6,0,0.085324232,350,0
200,7,0,0.071672355,360,0.098039216
200,8,0.008645533,0.075085324,10,0.166666667
200,9,0.028818444,0.075085324,10,0.18627451
200,10,0.051873199,0.068259386,10,0.215686275
200,11,0.060518732,0.102389078,10,0.117647059
200,12,0.083573487,0.112627986,10,0.137254902
200,13,0.080691643,0.109215017,10,0.166666667
200,14,0.083573487,0.102389078,10,0.205882353
200,15,0.054755043,0.102389078,10,0.098039216
200,16,0.031700288,0.071672355,10,0.215686275
200,17,0.014409222,0.034129693,10,0.196078431
200,18,0.002881844,0.051194539,20,0.058823529
200,19,0,0.040955631,40,0.088235294
200,20,0,0.04778157,80,0.029411765
201,6,0,0.023890785,30,0.098039216
201,7,0,0.023890785,10,0.176470588
201,8,0.005763689,0.037542662,10,0.107843137
201,9,0.025936599,0.037542662,10,0.117647059
201,10,0.043227666,0.034129693,10,0.12745098
201,11,0.060518732,0.044368601,10,0.117647059
201,12,0.132564841,0.061433447,10,0.12745098
201,13,0.100864553,0.054607509,10,0.225490196
201,14,0.112391931,0.075085324,10,0.166666667
201,15,0.115273775,0.075085324,10,0.166666667
201,16,0.077809798,0.071672355,10,0.205882353
201,17,0.051873199,0.081911263,10,0.176470588
201,18,0.011527378,0.071672355,10,0.088235294
201,19,0,0.075085324,360,0.107843137
201,20,0,0.081911263,10,0.068627451
202,6,0,0.098976109,350,0.039215686
202,7,0,0.075085324,360,0.117647059
202,8,0.008645533,0.088737201,40,0.068627451
202,9,0.034582133,0.105802048,10,0.039215686
202,10,0.077809798,0.109215017,10,0.176470588
202,11,0.18443804,0.139931741,20,0.039215686
202,12,0.207492795,0.153583618,10,0.107843137
202,13,0.221902017,0.160409556,10,0.18627451
202,14,0.328530259,0.187713311,10,0.205882353
202,15,0.368876081,0.208191126,360,0.147058824
202,16,0.152737752,0.19112628,,
202,17,0.060518732,0.163822526,40,0.147058824
202,18,0.011527378,0.14334471,10,0.215686275
202,19,0,0.150170648,10,0.068627451
202,20,0,0.146757679,10,0.088235294
203,6,0,0.194539249,120,0.117647059
203,7,0,0.177474403,270,0.029411765
203,8,0.014409222,0.197952218,120,0.196078431
203,9,0.028818444,0.221843003,140,0.088235294
203,10,0.04610951,0.211604096,20,0.058823529
203,11,0.07204611,0.218430034,360,0.019607843
203,12,0.097982709,0.225255973,10,0.107843137
203,13,0.146974063,0.23890785,10,0.049019608
203,14,0.112391931,0.235494881,10,0.088235294
203,15,0.103746398,0.218430034,10,0.196078431
203,16,0.063400576,0.197952218,10,0.215686275
203,17,0.028818444,0.194539249,10,0.12745098
203,18,0.005763689,0.184300341,10,0.117647059
203,19,0,0.177474403,360,0.137254902
203,20,0,0.180887372,10,0.098039216
204,6,0,0.122866894,30,0.176470588
204,7,0,0.122866894,10,0.18627451
204,8,0.002881844,0.116040956,10,0.215686275
204,9,0.028818444,0.122866894,40,0.166666667
204,10,0.09221902,0.146757679,20,0.078431373
204,11,0.16426513,0.170648464,40,0.18627451
204,12,0.13832853,0.156996587,360,0.294117647
204,13,0.126801153,0.180887372,10,0.176470588
204,14,0.201729107,0.19112628,10,0.156862745
204,15,0.175792507,0.187713311,30,0.166666667
204,16,0.077809798,0.174061433,,
204,17,0.048991354,0.177474403,10,0.107843137
204,18,0.023054755,0.163822526,30,0.137254902
204,19,0,0.170648464,40,0.12745098
204,20,0,0.170648464,10,0.107843137
205,6,0,0.160409556,30,0.12745098
205,7,0,0.170648464,30,0.117647059
205,8,0.002881844,0.177474403,20,0.068627451
205,9,0.025936599,0.187713311,20,0.058823529
205,10,0.048991354,0.167235495,10,0.12745098
205,11,0.11815562,0.197952218,30,0.176470588
205,12,0.204610951,0.225255973,120,0.166666667
205,13,0.09221902,0.208191126,40,0.137254902
205,14,0.149855908,0.221843003,20,0.058823529
205,15,0.204610951,0.252559727,10,0.019607843
205,16,0.115273775,0.245733788,10,0.098039216
205,17,0.060518732,0.23890785,10,0.009803922
205,18,0.008645533,0.235494881,20,0.009803922
205,19,0,0.225255973,10,0
205,20,0,0.218430034,10,0.049019608
206,6,0,0.112627986,320,0.12745098
206,7,0,0.109215017,20,0.098039216
206,8,0.002881844,0.122866894,350,0.12745098
206,9,0.011527378,0.146757679,10,0.107843137
206,10,0.023054755,0.146757679,270,0.058823529
206,11,0.04610951,0.116040956,10,0.215686275
206,12,0.066282421,0.112627986,160,0.098039216
206,13,0.07204611,0.119453925,280,0.068627451
206,14,0.063400576,0.09556314,270,0.12745098
206,15,0.089337176,0.088737201,280,0.166666667
206,16,0.193083573,0.136518771,260,0.039215686
206,17,0.126801153,0.119453925,360,0.058823529
206,18,0.025936599,0.105802048,360,0.176470588
206,19,0,0.092150171,360,0.156862745
206,20,0,0.088737201,360,0.235294118
207,6,0,0.068259386,350,0.18627451
207,7,0,0.071672355,360,0.049019608
207,8,0.031700288,0.071672355,10,0.107843137
207,9,0.13832853,0.088737201,20,0.078431373
207,10,0.374639769,0.146757679,360,0.12745098
207,11,0.524495677,0.197952218,360,0.12745098
207,12,0.5129683,0.252559727,340,0.078431373
207,13,0.536023055,0.255972696,150,0.029411765
207,14,0.250720461,0.245733788,50,0.098039216
207,15,0.282420749,0.269624573,30,0.137254902
207,16,0.409221902,0.273037543,20,0.176470588
207,17,0.236311239,0.266211604,10,0.254901961
207,18,0.057636888,0.235494881,10,0.205882353
207,19,0,0.215017065,10,0.166666667
207,20,0,0.215017065,20,0.137254902
208,6,0,0.081911263,10,0.009803922
208,7,0,0.088737201,10,0.078431373
208,8,0.037463977,0.098976109,20,0.088235294
208,9,0.198847262,0.156996587,20,0.019607843
208,10,0.406340058,0.225255973,40,0.039215686
208,11,0.585014409,0.266211604,20,0.058823529
208,12,0.700288184,0.317406143,40,0.156862745
208,13,0.755043228,0.344709898,70,0.147058824
208,14,0.708933718,0.375426621,90,0.078431373
208,15,0.593659942,0.37883959,270,0.147058824
208,16,0.426512968,0.358361775,260,0.166666667
208,17,0.23054755,0.324232082,260,0.117647059
208,18,0.060518732,0.283276451,270,0.029411765
208,19,0,0.259385666,270,0.039215686
208,20,0,0.255972696,270,0
209,6,0,0.163822526,50,0.107843137
209,7,0,0.150170648,30,0.049019608
209,8,0.040345821,0.163822526,40,0.019607843
209,9,0.204610951,0.211604096,20,0
209,10,0.406340058,0.290102389,10,0
209,11,0.582132565,0.375426621,140,0.098039216
209,12,0.682997118,0.375426621,150,0.088235294
209,13,0.472622478,0.358361775,270,0.117647059
209,14,0.446685879,0.351535836,260,0.156862745
209,15,0.308357349,0.337883959,250,0.215686275
209,16,0.172910663,0.33105802,,
209,17,0.106628242,0.317406143,,
209,18,0.020172911,0.279863481,130,0.078431373
209,19,0,0.279863481,40,0.009803922
209,20,0,0.273037543,20,0
210,6,0,0.221843003,20,0.245098039
210,7,0,0.221843003,20,0.264705882
210,8,0.04610951,0.218430034,20,0.352941176
210,9,0.23054755,0.249146758,,
210,10,0.449567723,0.279863481,,
210,11,0.636887608,0.313993174,,
210,12,0.749279539,0.33447099,20,0.431372549
210,13,0.778097983,0.354948805,20,0.274509804
210,14,0.752161383,0.395904437,20,0.284313725
210,15,0.645533141,0.399317406,30,0.401960784
210,16,0.449567723,0.395904437,30,0.401960784
210,17,0.242074928,0.385665529,30,0.225490196
210,18,0.069164265,0.348122867,30,0.254901961
210,19,0,0.324232082,40,0.303921569
210,20,0,0.296928328,40,0.323529412
211,6,0,0.102389078,30,0.588235294
211,7,0,0.088737201,30,0.519607843
211,8,0.051873199,0.085324232,30,0.441176471
211,9,0.25648415,0.112627986,20,0.470588235
211,10,0.489913545,0.163822526,20,0.539215686
211,11,0.671469741,0.215017065,20,0.37254902
211,12,0.783861671,0.262798635,70,0.333333333
211,13,0.824207493,0.273037543,50,0.225490196
211,14,0.783861671,0.320819113,120,0.156862745
211,15,0.671469741,0.341296928,130,0.274509804
211,16,0.492795389,0.313993174,130,0.254901961
211,17,0.276657061,0.266211604,120,0.18627451
211,18,0.080691643,0.235494881,40,0.088235294
211,19,0,0.211604096,20,0.147058824
211,20,0,0.187713311,60,0.029411765
212,6,0,0.105802048,20,0.078431373
212,7,0,0.09556314,360,0
212,8,0.043227666,0.109215017,10,0
212,9,0.227665706,0.174061433,20,0.039215686
212,10,0.426512968,0.266211604,340,0
212,11,0.590778098,0.361774744,140,0.058823529
212,12,0.731988473,0.395904437,140,0.235294118
212,13,0.78962536,0.402730375,140,0.235294118
212,14,0.757925072,0.409556314,,
212,15,0.625360231,0.392491468,,
212,16,0.449567723,0.348122867,280,0.147058824
212,17,0.25648415,0.317406143,260,0.215686275
212,18,0.07204611,0.283276451,260,0.147058824
212,19,0,0.269624573,260,0.147058824
212,20,0,0.273037543,270,0.088235294
213,6,0,0.23890785,30,0.294117647
213,7,0,0.218430034,60,0.068627451
213,8,0.048991354,0.232081911,70,0.068627451
213,9,0.244956772,0.290102389,60,0.049019608
213,10,0.461095101,0.38225256,110,0.029411765
213,11,0.648414986,0.433447099,120,0.196078431
213,12,0.775216138,0.47440273,120,0.362745098
213,13,0.827089337,0.501706485,120,0.352941176
213,14,0.786743516,0.498293515,120,0.333333333
213,15,0.680115274,0.47440273,140,0.303921569
213,16,0.504322767,0.447098976,130,0.31372549
213,17,0.279538905,0.42662116,120,0.225490196
213,18,0.074927954,0.354948805,120,0.156862745
213,19,0,0.307167235,110,0.029411765
213,20,0,0.293515358,120,0.107843137
214,6,0,0.221843003,120,0.205882353
214,7,0,0.208191126,120,0.078431373
214,8,0.04610951,0.249146758,110,0.156862745
214,9,0.23054755,0.303754266,130,0.049019608
214,10,0.452449568,0.399317406,130,0.176470588
214,11,0.634005764,0.443686007,120,0.274509804
214,12,0.749279539,0.498293515,130,0.264705882
214,13,0.801152738,0.505119454,140,0.343137255
214,14,0.763688761,0.515358362,130,0.264705882
214,15,0.657060519,0.498293515,130,0.245098039
214,16,0.478386167,0.4778157,140,0.245098039
214,17,0.253602305,0.43003413,120,0.117647059
214,18,0.066282421,0.372013652,110,0.029411765
214,19,0,0.33105802,110,0
214,20,0,0.317406143,60,0
215,6,0,0.262798635,100,0.176470588
215,7,0,0.249146758,110,0.049019608
215,8,0.043227666,0.279863481,80,0.058823529
215,9,0.216138329,0.324232082,100,0.068627451
215,10,0.423631124,0.392491468,120,0.225490196
215,11,0.60518732,0.433447099,120,0.294117647
215,12,0.723342939,0.491467577,130,0.225490196
215,13,0.780979827,0.515358362,120,0.31372549
215,14,0.757925072,0.494880546,140,0.323529412
215,15,0.657060519,0.501706485,130,0.333333333
215,16,0.501440922,0.464163823,120,0.352941176
215,17,0.291066282,0.42662116,120,0.362745098
215,18,0.083573487,0.375426621,120,0.31372549
215,19,0,0.354948805,120,0.196078431
215,20,0,0.348122867,100,0.098039216
216,6,0,0.235494881,120,0.264705882
216,7,0,0.225255973,110,0.176470588
216,8,0.034582133,0.242320819,120,0.254901961
216,9,0.198847262,0.28668942,120,0.264705882
216,10,0.417867435,0.344709898,120,0.274509804
216,11,0.602305476,0.395904437,120,0.343137255
216,12,0.720461095,0.402730375,120,0.460784314
216,13,0.792507205,0.43003413,120,0.480392157
216,14,0.740634006,0.419795222,120,0.37254902
216,15,0.65129683,0.423208191,120,0.37254902
216,16,0.4870317,0.409556314,,
216,17,0.279538905,0.372013652,120,0.352941176
216,18,0.083573487,0.327645051,,
216,19,0,0.310580205,110,0.284313725
216,20,0,0.307167235,100,0.264705882
217,6,0,0.255972696,110,0.205882353
217,7,0,0.245733788,120,0.156862745
217,8,0.048991354,0.279863481,120,0.166666667
217,9,0.239193084,0.365187713,130,0.166666667
217,10,0.452449568,0.457337884,130,0.147058824
217,11,0.625360231,0.515358362,140,0.254901961
217,12,0.740634006,0.549488055,140,0.215686275
217,13,0.772334294,0.511945392,260,0.117647059
217,14,0.731988473,0.498293515,260,0.18627451
217,15,0.625360231,0.505119454,280,0.137254902
217,16,0.455331412,0.47440273,330,0.068627451
217,17,0.244956772,0.450511945,270,0.049019608
217,18,0.07204611,0.416382253,100,0.029411765
217,19,0,0.372013652,110,0.078431373
217,20,0,0.358361775,120,0.098039216
218,6,0,0.290102389,120,0.049019608
218,7,0,0.290102389,120,0.078431373
218,8,0.051873199,0.320819113,120,0
218,9,0.236311239,0.419795222,130,0.009803922
218,10,0.446685879,0.511945392,130,0.009803922
218,11,0.622478386,0.593856655,120,0.137254902
218,12,0.757925072,0.627986348,140,0.137254902
218,13,0.81556196,0.641638225,140,0.215686275
218,14,0.783861671,0.651877133,140,0.196078431
218,15,0.680115274,0.638225256,140,0.176470588
218,16,0.507204611,0.627986348,150,0.205882353
218,17,0.296829971,0.546075085,150,0.196078431
218,18,0.095100865,0.484641638,280,0.098039216
218,19,0,0.443686007,280,0
218,20,0,0.412969283,290,0
219,6,0,0.33447099,90,0
219,7,0,0.327645051,90,0.078431373
219,8,0.051873199,0.341296928,110,0.009803922
219,9,0.244956772,0.440273038,130,0.088235294
219,10,0.446685879,0.535836177,150,0.088235294
219,11,0.622478386,0.61774744,150,0.147058824
219,12,0.749279539,0.641638225,130,0.215686275
219,13,0.812680115,0.638225256,120,0.274509804
219,14,0.792507205,0.62116041,120,0.333333333
219,15,0.691642651,0.597269625,120,0.352941176
219,16,0.527377522,0.566552901,130,0.254901961
219,17,0.319884726,0.532423208,130,0.274509804
219,18,0.103746398,0.450511945,120,0.284313725
219,19,0,0.416382253,,
219,20,0,0.399317406,120,0.303921569
220,6,0,0.423208191,110,0
220,7,0,0.433447099,100,0
220,8,0.031700288,0.450511945,110,0.019607843
220,9,0.129682997,0.470989761,270,0.009803922
220,10,0.242074928,0.515358362,270,0.009803922
220,11,0.259365994,0.535836177,260,0.019607843
220,12,0.262247839,0.518771331,280,0
220,13,0.270893372,0.535836177,280,0.12745098
220,14,0.314121037,0.563139932,280,0.117647059
220,15,0.377521614,0.563139932,270,0.088235294
220,16,0.5129683,0.597269625,290,0.18627451
220,17,0.311239193,0.576791809,280,0.107843137
220,18,0.106628242,0.552901024,260,0.029411765
220,19,0,0.484641638,100,0
220,20,0,0.453924915,100,0.009803922
221,6,0,0.37883959,280,0
221,7,0,0.385665529,270,0
221,8,0.051873199,0.402730375,250,0
221,9,0.236311239,0.453924915,260,0
221,10,0.452449568,0.467576792,260,0.078431373
221,11,0.628242075,0.529010239,260,0.156862745
221,12,0.720461095,0.559726962,260,0.225490196
221,13,0.763688761,0.587030717,260,0.215686275
221,14,0.714697406,0.607508532,260,0.205882353
221,15,0.60518732,0.600682594,270,0.156862745
221,16,0.446685879,0.590443686,290,0.176470588
221,17,0.265129683,0.556313993,280,0.156862745
221,18,0.083573487,0.532423208,270,0.058823529
221,19,0,0.501706485,280,0
221,20,0,0.4778157,290,0.029411765
222,6,0,0.348122867,100,0.294117647
